C1.0,C1.5,C2.0,C2.5,C3.0,C3.5,C4.0,C4.5,C5.0,C5.5,C6.0,N1.0,N1.5,N2.0,N2.5,N3.0,N3.5,N4.0,N4.5,N5.0,N5.5,N6.0,OW1.0,OW1.5,OW2.0,OW2.5,OW3.0,OW3.5,OW4.0,OW4.5,OW5.0,OW5.5,OW6.0,OCoor1.0,OCoor1.5,OCoor2.0,OCoor2.5,OCoor3.0,OCoor3.5,OCoor4.0,OCoor4.5,OCoor5.0,OCoor5.5,OCoor6.0,O1.0,O1.5,O2.0,O2.5,O3.0,O3.5,O4.0,O4.5,O5.0,O5.5,O6.0,H1.0,H1.5,H2.0,H2.5,H3.0,H3.5,H4.0,H4.5,H5.0,H5.5,H6.0,C:C,C:N,C:OW,C:OCoor,C:O,C:H,N:C,N:N,N:OW,N:OCoor,N:O,N:H,OW:C,OW:N,OW:OW,OW:OCoor,OW:O,OW:H,OCoor:C,OCoor:N,OCoor:OW,OCoor:OCoor,OCoor:O,OCoor:H,O:C,O:N,O:OW,O:OCoor,O:O,O:H,H:C,H:N,H:OW,H:OCoor,H:O,H:H,Cachg
0.000000,0.000000,0.000000,0.000000,0.000000,0.041983,0.210541,0.503266,0.886646,1.450318,2.158483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008312,0.074453,0.227894,0.421893,0.000000,0.000000,0.000000,0.000000,0.036051,0.143178,0.260653,0.366956,0.457312,0.532441,0.594555,0.000000,0.000000,0.000000,0.000000,0.098046,0.488715,1.006707,1.522008,1.982396,2.377207,2.710512,0.000000,0.000000,0.000000,0.000000,0.116789,0.601206,1.232811,1.854819,2.407707,2.880369,3.294413,0.000000,0.000000,0.000000,0.000000,0.000000,0.029820,0.179322,0.431310,0.776328,1.309418,2.096924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005056,0.005971,0.000000,0.000000,0.000000,0.005056,0.010336,0.013146,0.000000,0.000000,0.000000,0.005971,0.013146,0.015955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9465
0.000000,0.000000,0.000000,0.000000,0.000000,0.065765,0.242416,0.443750,0.670413,0.940789,1.266351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016717,0.000000,0.000000,0.000000,0.000000,0.037628,0.145702,0.263417,0.369651,0.459817,0.534722,0.596612,0.000000,0.000000,0.000000,0.000000,0.098222,0.488947,0.947645,1.373655,1.740819,2.048754,2.304826,0.000000,0.000000,0.000000,0.000000,0.098222,0.488947,0.947645,1.373655,1.740819,2.059464,2.354933,0.000000,0.000000,0.000000,0.000000,0.000000,0.032865,0.166874,0.350138,0.542161,0.826238,1.271718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004724,0.004724,0.000000,0.000000,0.000000,0.004724,0.009297,0.009297,0.000000,0.000000,0.000000,0.004724,0.009297,0.009297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7578
0.000000,0.000000,0.000000,0.000000,0.000000,0.064388,0.250319,0.547969,1.012121,1.739844,2.807117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007249,0.087593,0.328877,0.710309,0.000000,0.000000,0.000000,0.000000,0.025011,0.124388,0.239725,0.346378,0.438083,0.514882,0.578682,0.000000,0.000000,0.000000,0.000000,0.094894,0.546178,1.106807,1.638093,2.110707,2.544808,2.931696,0.000000,0.000000,0.000000,0.000000,0.146939,0.632783,1.202707,1.732521,2.228610,2.722060,3.207628,0.000000,0.000000,0.000000,0.000000,0.000000,0.022096,0.193960,0.563412,1.175258,2.062276,3.230932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003714,0.005186,0.000000,0.000000,0.000000,0.003714,0.009440,0.015583,0.000000,0.000000,0.000000,0.005186,0.015583,0.019818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9028
0.000000,0.000000,0.000000,0.000000,0.003869,0.107949,0.303514,0.553070,0.869521,1.317770,1.917618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.054838,0.199243,0.388569,0.000000,0.000000,0.000000,0.000000,0.051847,0.167175,0.286520,0.391989,0.480484,0.553472,0.613484,0.000000,0.000000,0.000000,0.000000,0.191630,0.642849,1.117583,1.540076,1.895962,2.190217,2.432566,0.000000,0.000000,0.000000,0.000000,0.214969,0.764173,1.353830,1.883003,2.330803,2.702129,3.017450,0.000000,0.000000,0.000000,0.000000,0.000000,0.040929,0.191237,0.455387,0.831677,1.375759,2.147158,0.000000,0.000000,0.000252,0.000661,0.000770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000252,0.000000,0.000000,0.012911,0.015215,0.000000,0.000661,0.000000,0.012911,0.034893,0.041306,0.000000,0.000770,0.000000,0.015215,0.041306,0.047719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9215
0.000000,0.000000,0.000000,0.000000,0.000000,0.039264,0.193400,0.385972,0.600823,0.870119,1.180314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002270,0.034185,0.088027,0.000000,0.000000,0.000000,0.000000,0.044345,0.156105,0.274695,0.380597,0.469967,0.543945,0.604919,0.000000,0.000000,0.000000,0.000000,0.070768,0.378030,0.798962,1.215324,1.586088,1.903344,2.170758,0.000000,0.000000,0.000000,0.000000,0.070768,0.378030,0.798962,1.215324,1.586088,1.903344,2.170758,0.000000,0.000000,0.000000,0.000000,0.000021,0.051581,0.193553,0.410478,0.684789,1.097772,1.713680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003931,0.003931,0.000000,0.000000,0.000000,0.003931,0.004266,0.004266,0.000002,0.000000,0.000000,0.003931,0.004266,0.004266,0.000002,0.000000,0.000000,0.000000,0.000002,0.000002,0.000000,1.3660
0.000000,0.000000,0.000000,0.000000,0.000000,0.079557,0.264034,0.468046,0.700564,0.974497,1.293249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004510,0.059533,0.000000,0.000000,0.000000,0.000000,0.039003,0.147875,0.265787,0.371958,0.461960,0.536671,0.598369,0.000000,0.000000,0.000000,0.000000,0.114923,0.521752,0.985517,1.411525,1.776553,2.092596,2.385314,0.000000,0.000000,0.000000,0.000000,0.114923,0.521752,0.985517,1.411525,1.776553,2.092596,2.385314,0.000000,0.000000,0.000000,0.000000,0.000000,0.025689,0.168901,0.357284,0.577960,0.945096,1.517362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006162,0.006162,0.000000,0.000000,0.000000,0.006162,0.012385,0.012385,0.000000,0.000000,0.000000,0.006162,0.012385,0.012385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7504
0.000000,0.000000,0.000000,0.000000,0.000000,0.037183,0.193396,0.422668,0.704306,1.124743,1.735209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039135,0.176212,0.409854,0.000000,0.000000,0.000000,0.000000,0.036247,0.143493,0.261000,0.367294,0.457626,0.532727,0.594813,0.000000,0.000000,0.000000,0.000000,0.080835,0.431448,0.875056,1.298222,1.668092,1.980993,2.242720,0.000000,0.000000,0.000000,0.000000,0.098095,0.540937,1.097671,1.627535,2.090096,2.481113,2.808008,0.000000,0.000000,0.000000,0.000000,0.000000,0.015479,0.170980,0.507566,0.961219,1.597075,2.497502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004728,0.005563,0.000000,0.000000,0.000000,0.004728,0.005656,0.007569,0.000000,0.000000,0.000000,0.005563,0.007569,0.009482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9256
0.000000,0.000000,0.000000,0.000000,0.000015,0.091563,0.287300,0.582303,1.025169,1.729863,2.672568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005412,0.063633,0.235338,0.528138,0.000000,0.000000,0.000000,0.000000,0.038774,0.147515,0.265395,0.371576,0.461606,0.536349,0.598079,0.000000,0.000000,0.000000,0.000000,0.168953,0.694097,1.278227,1.809800,2.263019,2.646633,2.993426,0.000000,0.000000,0.000000,0.000000,0.180828,0.715892,1.302979,1.834450,2.330713,2.818946,3.295959,0.000000,0.000000,0.000000,0.000000,0.000000,0.028559,0.175579,0.426297,0.881753,1.638550,2.719276,0.000000,0.000000,0.000001,0.000003,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.009330,0.010723,0.000000,0.000003,0.000000,0.009330,0.030527,0.032520,0.000000,0.000003,0.000000,0.010723,0.032520,0.032908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0456
0.000000,0.000000,0.000000,0.000000,0.000121,0.096520,0.292174,0.545244,0.868224,1.332076,1.950607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008955,0.112694,0.319253,0.000000,0.000000,0.000000,0.000000,0.054998,0.171682,0.291285,0.396556,0.484688,0.557273,0.616896,0.000000,0.000000,0.000000,0.000273,0.168415,0.602643,1.072604,1.495761,1.854508,2.152334,2.398306,0.000000,0.000000,0.000000,0.000273,0.191141,0.722824,1.307549,1.837395,2.288133,2.663130,2.980661,0.000000,0.000000,0.000000,0.000000,0.000000,0.046933,0.201069,0.488798,0.922981,1.548354,2.388912,0.000000,0.000000,0.000008,0.000017,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.013862,0.015527,0.000000,0.000017,0.000000,0.013862,0.026337,0.031788,0.000000,0.000021,0.000000,0.015527,0.031788,0.037239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0052
0.000000,0.000000,0.000000,0.000000,0.000000,0.052861,0.216467,0.412531,0.631935,0.894549,1.196487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000848,0.033165,0.092561,0.174241,0.000000,0.000000,0.000000,0.000000,0.046434,0.159241,0.278063,0.383850,0.472975,0.546673,0.607373,0.000000,0.000000,0.000000,0.000000,0.088763,0.447210,0.893249,1.316394,1.685219,1.996719,2.258205,0.000000,0.000000,0.000000,0.000000,0.088763,0.447210,0.893249,1.316394,1.685219,1.996719,2.269639,0.000000,0.000000,0.000000,0.000000,0.000022,0.051955,0.214932,0.468169,0.768099,1.186206,1.748995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005968,0.005968,0.000000,0.000000,0.000000,0.005968,0.007123,0.007123,0.000003,0.000000,0.000000,0.005968,0.007123,0.007123,0.000003,0.000000,0.000000,0.000000,0.000003,0.000003,0.000000,1.7082
0.000000,0.000000,0.000000,0.000000,0.000000,0.019251,0.117516,0.284086,0.534718,0.918145,1.465144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009496,0.052582,0.117235,0.000000,0.000000,0.000000,0.000000,0.034082,0.139979,0.257136,0.363519,0.454112,0.529526,0.591924,0.000000,0.000000,0.000000,0.000000,0.085889,0.356412,0.689672,1.023176,1.355186,1.660018,1.929387,0.000000,0.000000,0.000000,0.000000,0.085889,0.356412,0.689672,1.023176,1.355186,1.660972,1.954463,0.000000,0.000000,0.000000,0.000000,0.000000,0.022576,0.222074,0.582853,1.122324,1.835585,2.786787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004441,0.004441,0.000000,0.000000,0.000000,0.004441,0.006930,0.006930,0.000000,0.000000,0.000000,0.004441,0.006930,0.006930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8264
0.000000,0.000000,0.000000,0.000000,0.000000,0.038847,0.205735,0.497475,0.931314,1.635091,2.656344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008314,0.091616,0.331750,0.716485,0.000000,0.000000,0.000000,0.000000,0.043980,0.155552,0.274100,0.380022,0.469435,0.543462,0.604485,0.000000,0.000000,0.000000,0.000000,0.109488,0.530442,1.071413,1.594598,2.055307,2.449946,2.808040,0.000000,0.000000,0.000000,0.000000,0.137092,0.574011,1.118921,1.640838,2.107952,2.547934,2.996783,0.000000,0.000000,0.000000,0.000000,0.011048,0.095948,0.263821,0.612117,1.225718,2.167755,3.499917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006397,0.009216,0.000170,0.000000,0.000000,0.006397,0.013254,0.018088,0.001484,0.000000,0.000000,0.009216,0.018088,0.019264,0.002104,0.000000,0.000000,0.000170,0.001484,0.002104,0.000000,1.9187
0.000000,0.000000,0.000000,0.000000,0.000000,0.060252,0.232516,0.432173,0.659689,0.930758,1.239996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016916,0.000000,0.000000,0.000000,0.000000,0.060916,0.179948,0.299957,0.404835,0.492289,0.564135,0.623048,0.000000,0.000000,0.000000,0.000000,0.098195,0.480032,0.935034,1.359995,1.727364,2.036053,2.293084,0.000000,0.000000,0.000000,0.000000,0.098195,0.480032,0.935034,1.359995,1.727364,2.036053,2.307375,0.000000,0.000000,0.000000,0.000000,0.000000,0.054276,0.219073,0.415601,0.620127,0.924706,1.392581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008709,0.008709,0.000000,0.000000,0.000000,0.008709,0.008729,0.008729,0.000000,0.000000,0.000000,0.008709,0.008729,0.008729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8844
0.000000,0.000000,0.000000,0.000000,0.000000,0.050482,0.224198,0.478932,0.837743,1.397928,2.176182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027545,0.118118,0.287588,0.529106,0.000000,0.000000,0.000000,0.000000,0.042929,0.153954,0.272378,0.378354,0.467891,0.542060,0.603223,0.000000,0.000000,0.000000,0.000000,0.065633,0.428702,0.879102,1.305583,1.676842,1.990368,2.272687,0.000000,0.000000,0.000000,0.000000,0.105535,0.577984,1.146420,1.679029,2.140183,2.528295,2.881097,0.000000,0.000000,0.000000,0.000000,0.000000,0.021649,0.207289,0.547646,1.055032,1.719188,2.606496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004688,0.007843,0.000000,0.000000,0.000000,0.004688,0.003830,0.007393,0.000000,0.000000,0.000000,0.007843,0.007393,0.010956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0770
0.000000,0.000000,0.000000,0.000000,0.000000,0.051112,0.220987,0.465986,0.769987,1.206284,1.805190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000557,0.039487,0.169073,0.349964,0.000000,0.000000,0.000000,0.000000,0.031111,0.135039,0.251669,0.358160,0.449113,0.524966,0.587806,0.000000,0.000000,0.000000,0.000000,0.102553,0.480813,0.933828,1.357807,1.724760,2.033337,2.302919,0.000000,0.000000,0.000000,0.000000,0.130496,0.610414,1.179426,1.709992,2.168286,2.553199,2.886110,0.000000,0.000000,0.000000,0.000000,0.000000,0.013794,0.146885,0.406150,0.765416,1.294223,2.044877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005767,0.007274,0.000000,0.000000,0.000000,0.005767,0.007881,0.011909,0.000000,0.000000,0.000000,0.007274,0.011909,0.015937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0499
0.000000,0.000000,0.000000,0.000000,0.000227,0.079657,0.261608,0.466661,0.720313,1.017161,1.426270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026312,0.107802,0.000000,0.000000,0.000000,0.000000,0.034966,0.141424,0.258727,0.365074,0.455560,0.530846,0.593116,0.000000,0.000000,0.000000,0.000588,0.127937,0.526437,0.985522,1.409102,1.772966,2.077533,2.330477,0.000000,0.000000,0.000000,0.000588,0.127937,0.526437,0.985522,1.409102,1.774345,2.108325,2.424082,0.000000,0.000000,0.000000,0.000000,0.000000,0.019601,0.154830,0.345730,0.601045,1.088543,1.850909,0.000000,0.000000,0.000012,0.000022,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000,0.006195,0.006195,0.000000,0.000022,0.000000,0.006195,0.013927,0.013927,0.000000,0.000022,0.000000,0.006195,0.013927,0.013927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8804
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038192,0.181451,0.438927,0.785767,1.242992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029899,0.132980,0.249378,0.355907,0.447009,0.523045,0.586069,0.000000,0.000000,0.000000,0.000000,0.106575,0.337024,0.575363,0.785960,0.993257,1.233660,1.479011,0.000000,0.000000,0.000000,0.000000,0.106575,0.337024,0.575363,0.785960,0.997338,1.273450,1.593193,0.000000,0.000000,0.000000,0.000000,0.000000,0.014517,0.178126,0.536386,0.971255,1.519823,2.212586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005126,0.005126,0.000000,0.000000,0.000000,0.005126,0.008876,0.008876,0.000000,0.000000,0.000000,0.005126,0.008876,0.008876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7084
0.000000,0.000000,0.000000,0.000000,0.000000,0.048488,0.180123,0.464634,0.928374,1.561643,2.301297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008922,0.088189,0.252217,0.000000,0.000000,0.000000,0.000000,0.047270,0.160482,0.279392,0.385132,0.474160,0.547746,0.608339,0.000000,0.000000,0.000000,0.000000,0.114443,0.501361,0.956809,1.386586,1.796814,2.169941,2.497995,0.000000,0.000000,0.000000,0.000000,0.155454,0.652368,1.225999,1.761849,2.261841,2.709400,3.101313,0.000000,0.000000,0.000000,0.000000,0.006546,0.085635,0.257983,0.615540,1.193560,1.997629,2.989843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009887,0.012596,0.000104,0.000000,0.000000,0.009887,0.009917,0.017240,0.001315,0.000000,0.000000,0.012596,0.017240,0.024563,0.001705,0.000000,0.000000,0.000104,0.001315,0.001705,0.000000,2.0155
0.000000,0.000000,0.000000,0.000000,0.000000,0.014842,0.137605,0.316908,0.516992,0.768277,1.062262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000352,0.021714,0.000000,0.000000,0.000000,0.000000,0.048357,0.162089,0.281109,0.386787,0.475687,0.549130,0.609583,0.000000,0.000000,0.000000,0.000000,0.071402,0.326368,0.692632,1.086556,1.451953,1.772363,2.046874,0.000000,0.000000,0.000000,0.000000,0.071402,0.326368,0.692632,1.086556,1.451953,1.772363,2.046874,0.000000,0.000000,0.000000,0.000000,0.001209,0.063487,0.209183,0.395649,0.602545,0.911860,1.408736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005571,0.005571,0.000019,0.000000,0.000000,0.005571,0.004340,0.004340,0.000137,0.000000,0.000000,0.005571,0.004340,0.004340,0.000137,0.000000,0.000000,0.000019,0.000137,0.000137,0.000000,1.6681
0.000000,0.000000,0.000000,0.000000,0.000000,0.059357,0.229632,0.428401,0.646420,0.920728,1.235575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056490,0.173789,0.293504,0.398678,0.486638,0.559035,0.618477,0.000000,0.000000,0.000000,0.000000,0.141829,0.542891,1.001576,1.423784,1.786066,2.089120,2.340710,0.000000,0.000000,0.000000,0.000000,0.141829,0.542891,1.001576,1.423784,1.786066,2.092547,2.374332,0.000000,0.000000,0.000000,0.000000,0.000013,0.055406,0.212122,0.404633,0.593849,0.870330,1.289435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013668,0.013668,0.000000,0.000000,0.000000,0.013668,0.017466,0.017466,0.000003,0.000000,0.000000,0.013668,0.017466,0.017466,0.000003,0.000000,0.000000,0.000000,0.000003,0.000003,0.000000,1.9872
0.000000,0.000000,0.000000,0.000000,0.000000,0.066319,0.240534,0.474853,0.772911,1.198629,1.793214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006146,0.085864,0.287596,0.000000,0.000000,0.000000,0.000000,0.035961,0.143034,0.260496,0.366802,0.457168,0.532311,0.594437,0.000000,0.000000,0.000000,0.000000,0.100937,0.466239,0.913918,1.336463,1.703832,2.013630,2.272219,0.000000,0.000000,0.000000,0.000000,0.116504,0.572184,1.132385,1.661602,2.121884,2.510110,2.840302,0.000000,0.000000,0.000000,0.000000,0.000000,0.022188,0.161848,0.405582,0.807038,1.363045,2.131292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004387,0.005448,0.000000,0.000000,0.000000,0.004387,0.007773,0.010018,0.000000,0.000000,0.000000,0.005448,0.010018,0.012262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8815
0.000000,0.000000,0.000000,0.000000,0.000003,0.080059,0.263800,0.467465,0.699428,0.971849,1.281696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006642,0.041642,0.000000,0.000000,0.000000,0.000000,0.047078,0.160198,0.279088,0.384839,0.473888,0.547500,0.608118,0.000000,0.000000,0.000000,0.000000,0.122172,0.524711,0.986015,1.410712,1.775084,2.079831,2.332784,0.000000,0.000000,0.000000,0.000000,0.122172,0.524711,0.986015,1.410712,1.775084,2.079831,2.332784,0.000000,0.000000,0.000000,0.000000,0.000504,0.059223,0.208141,0.398246,0.639673,1.039699,1.612888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007620,0.007620,0.000008,0.000000,0.000000,0.007620,0.012967,0.012967,0.000089,0.000000,0.000000,0.007620,0.012967,0.012967,0.000089,0.000000,0.000000,0.000008,0.000089,0.000089,0.000000,1.5577
0.000000,0.000000,0.000000,0.000000,0.000000,0.017283,0.105977,0.262427,0.456735,0.712069,0.998644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000616,0.000000,0.000000,0.000000,0.000000,0.048816,0.162764,0.281830,0.387480,0.476327,0.549710,0.610104,0.000000,0.000000,0.000000,0.000004,0.120360,0.403840,0.739090,1.052536,1.354081,1.640159,1.898600,0.000000,0.000000,0.000000,0.000004,0.120360,0.403840,0.739090,1.052536,1.354081,1.655481,1.957192,0.000000,0.000000,0.000000,0.000000,0.000000,0.028385,0.174825,0.364556,0.578458,0.853320,1.295093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009257,0.009257,0.000000,0.000000,0.000000,0.009257,0.009582,0.009582,0.000000,0.000000,0.000000,0.009257,0.009582,0.009582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.6980
0.000000,0.000000,0.000000,0.000000,0.000000,0.034074,0.141339,0.308392,0.541842,0.862753,1.283095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034178,0.140137,0.257310,0.363689,0.454270,0.529670,0.592054,0.000000,0.000000,0.000000,0.000019,0.123227,0.447266,0.799360,1.118348,1.422474,1.707026,1.961981,0.000000,0.000000,0.000000,0.000019,0.123227,0.447266,0.799360,1.118348,1.422474,1.711555,2.009239,0.000000,0.000000,0.000000,0.000000,0.000000,0.041829,0.227875,0.498763,0.837171,1.313560,2.006908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007332,0.007332,0.000000,0.000000,0.000000,0.007332,0.013205,0.013205,0.000000,0.000000,0.000000,0.007332,0.013205,0.013205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8314
0.000000,0.000000,0.000000,0.000000,0.000000,0.029534,0.177358,0.367856,0.594736,0.866798,1.171094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041571,0.151870,0.270125,0.376171,0.465869,0.540224,0.601570,0.000000,0.000000,0.000000,0.000229,0.113195,0.400366,0.775369,1.168089,1.528250,1.842109,2.109969,0.000000,0.000000,0.000000,0.000229,0.113195,0.400366,0.775369,1.168089,1.528250,1.842109,2.112085,0.000000,0.000000,0.000000,0.000000,0.000000,0.041177,0.193286,0.384714,0.606158,0.941125,1.416031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006702,0.006702,0.000000,0.000000,0.000000,0.006702,0.010260,0.010260,0.000000,0.000000,0.000000,0.006702,0.010260,0.010260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9461
0.000000,0.000000,0.000000,0.000000,0.000000,0.082073,0.273192,0.528642,0.870325,1.421090,2.185188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008369,0.093598,0.286628,0.566232,0.000000,0.000000,0.000000,0.000000,0.051684,0.166940,0.286271,0.391750,0.480264,0.553273,0.613305,0.000000,0.000000,0.000000,0.000000,0.155745,0.589362,1.060267,1.484767,1.844851,2.143881,2.399034,0.000000,0.000000,0.000000,0.000000,0.165073,0.680816,1.261415,1.792319,2.246163,2.624890,2.950889,0.000000,0.000000,0.000000,0.000000,0.000000,0.028301,0.210261,0.567998,1.118200,1.859362,2.797858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013873,0.014496,0.000000,0.000000,0.000000,0.013873,0.022889,0.024824,0.000000,0.000000,0.000000,0.014496,0.024824,0.026760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0105
