holoCaM-CaMKII.loop2.water2.frame441 20 1.8888
apoCaM-CA-Ng.loop1.water1.frame827 20 1.8685
apoCaM-CA-Ng.loop2.water3.frame420 20 2.0277
holoCaM-CaMKII.loop4.water1.frame363 20 1.8928
holoCaM-CaMKII.loop3.water2.frame102 20 1.8967
apoCaM-CA-Ng.loop4.water5.frame914 20 1.1981
apoCaM-CA-Ng.loop3.water2.frame972 20 1.6408
holoCaM-CaMKII.loop2.water2.frame63 20 1.9422
apoCaM-CA-Ng.loop2.water5.frame1261 20 1.7690
apoCaM-CA-Ng.loop1.water2.frame801 20 1.8773
holoCaM-CaMKII.loop1.water2.frame167 20 1.8796
holoCaM.loop4.water3.frame165 20 1.8186
apoCaM-CA-Ng.loop4.water3.frame279 20 1.7102
holoCaM.loop3.water1.frame422 20 2.0816
apoCaM-CA-Ng.loop1.water3.frame1459 20 1.9419
holoCaM-CaMKII.loop3.water2.frame111 20 1.9805
apoCaM-CA-Ng.loop4.water3.frame80 20 1.8470
apoCaM-CA-Ng.loop1.water1.frame849 20 1.8958
apoCaM-CA-Ng.loop2.water4.frame459 20 1.9093
apoCaM-CA-Ng.loop1.water4.frame404 20 1.9046
holoCaM.loop4.water3.frame474 20 1.6754
apoCaM-CA-Ng.loop2.water3.frame661 20 1.8138
holoCaM.loop3.water2.frame70 20 1.9466
apoCaM-CA-Ng.loop4.water5.frame606 20 1.7044
apoCaM-CA-Ng.loop3.water5.frame459 20 1.9218
holoCaM-CaMKII.loop4.water2.frame59 20 1.9308
holoCaM-CaMKII.loop2.water2.frame10 20 1.8897
holoCaM.loop3.water3.frame216 20 1.9148
holoCaM.loop2.water3.frame396 20 1.8910
holoCaM-CaMKII.loop3.water2.frame18 20 1.9903
apoCaM-CA-Ng.loop1.water5.frame616 20 1.8678
apoCaM-CA-Ng.loop3.water5.frame307 20 1.9304
apoCaM-CA-Ng.loop3.water3.frame792 20 1.9299
apoCaM-CA-Ng.loop3.water5.frame1130 20 2.1081
holoCaM-CaMKII.loop3.water2.frame248 20 1.9510
apoCaM-CA-Ng.loop2.water4.frame1453 20 1.8960
apoCaM-CA-Ng.loop3.water2.frame713 20 1.9800
apoCaM-CA-Ng.loop2.water3.frame1317 20 1.9948
